Date,Hour,Imports,Exports
12-Oct-14,8,360,"2,229"
12-Oct-14,9,396,"2,157"
12-Oct-14,10,404,"2,188"
12-Oct-14,11,384,"2,266"
12-Oct-14,12,398,"2,349"
12-Oct-14,13,395,"2,419"
12-Oct-14,14,394,"2,453"
12-Oct-14,15,398,"2,517"
12-Oct-14,16,278,"2,738"
12-Oct-14,17,278,"2,806"
12-Oct-14,18,278,"2,284"
12-Oct-14,19,278,"2,060"
12-Oct-14,20,278,"2,224"
12-Oct-14,21,278,"2,154"
12-Oct-14,22,80,"2,241"
12-Oct-14,23,274,"2,643"
12-Oct-14,24,0,"2,626"
13-Oct-14,1,59,"2,858"
13-Oct-14,2,132,"2,931"
13-Oct-14,3,127,"2,926"
13-Oct-14,4,84,"2,883"
13-Oct-14,5,94,"2,893"
13-Oct-14,6,80,"2,650"
13-Oct-14,7,80,"2,375"
13-Oct-14,8,80,"2,379"
13-Oct-14,9,80,"2,540"
13-Oct-14,10,964,"2,819"
13-Oct-14,11,914,"2,469"
13-Oct-14,12,895,"2,196"
13-Oct-14,13,969,"2,195"
13-Oct-14,14,965,"2,196"
13-Oct-14,15,960,"2,195"
13-Oct-14,16,968,"2,142"
13-Oct-14,17,924,"2,143"
13-Oct-14,18,"1,032","2,142"
13-Oct-14,19,"1,059","1,835"
13-Oct-14,20,978,"2,186"
13-Oct-14,21,705,"2,300"
13-Oct-14,22,601,"2,579"
13-Oct-14,23,274,"2,779"
13-Oct-14,24,5,"2,784"
14-Oct-14,1,5,"2,796"
14-Oct-14,2,5,"2,529"
14-Oct-14,3,5,"2,747"
14-Oct-14,4,5,"2,722"
14-Oct-14,5,5,"2,693"
14-Oct-14,6,80,"2,665"
14-Oct-14,7,577,"2,380"
14-Oct-14,8,403,"2,161"
14-Oct-14,9,109,"2,104"
14-Oct-14,10,119,"2,179"
14-Oct-14,11,248,"2,179"
14-Oct-14,12,347,"2,179"
14-Oct-14,13,728,"2,179"
14-Oct-14,14,733,"2,117"
14-Oct-14,15,733,"1,995"
14-Oct-14,16,738,"1,793"
14-Oct-14,17,723,"1,323"
14-Oct-14,18,733,759
14-Oct-14,19,710,957
14-Oct-14,20,672,"1,144"
14-Oct-14,21,337,675
14-Oct-14,22,736,"1,474"
14-Oct-14,23,0,"1,327"
14-Oct-14,24,0,"1,764"
15-Oct-14,1,0,"2,179"
15-Oct-14,2,0,"2,179"
15-Oct-14,3,0,"2,179"
15-Oct-14,4,0,"2,179"
15-Oct-14,5,0,"2,144"
15-Oct-14,6,0,"1,704"
15-Oct-14,7,613,"1,637"
15-Oct-14,8,772,"1,680"
15-Oct-14,9,731,"1,415"
15-Oct-14,10,756,"1,499"
15-Oct-14,11,817,"1,417"
15-Oct-14,12,757,"1,458"
15-Oct-14,13,725,"1,452"
15-Oct-14,14,617,"1,732"
15-Oct-14,15,920,"2,203"
15-Oct-14,16,987,"2,222"
15-Oct-14,17,"1,058","2,247"
15-Oct-14,18,"1,266","2,272"
15-Oct-14,19,"1,564","2,162"
15-Oct-14,20,"1,313","2,084"
15-Oct-14,21,839,"2,054"
15-Oct-14,22,80,"2,214"
15-Oct-14,23,5,"2,429"
15-Oct-14,24,5,"2,618"
16-Oct-14,1,5,"2,468"
16-Oct-14,2,5,"2,418"
16-Oct-14,3,5,"2,468"
16-Oct-14,4,5,"2,468"
16-Oct-14,5,5,"2,468"
16-Oct-14,6,278,"2,303"
16-Oct-14,7,824,"2,088"
16-Oct-14,8,960,"2,189"
16-Oct-14,9,"1,177","1,992"
16-Oct-14,10,921,"2,145"
16-Oct-14,11,"1,075","1,821"
16-Oct-14,12,887,"1,817"
16-Oct-14,13,"1,126","1,890"
16-Oct-14,14,"1,134","2,168"
16-Oct-14,15,"1,011","2,191"
16-Oct-14,16,"1,090","2,225"
16-Oct-14,17,994,"2,167"
16-Oct-14,18,"1,277","2,282"
16-Oct-14,19,"1,321","2,223"
16-Oct-14,20,"1,106","2,102"
16-Oct-14,21,954,"2,036"
16-Oct-14,22,554,"2,147"
16-Oct-14,23,5,"2,423"
16-Oct-14,24,5,"2,804"
17-Oct-14,1,5,"2,593"
17-Oct-14,2,5,"2,543"
17-Oct-14,3,5,"2,543"
17-Oct-14,4,5,"2,522"
17-Oct-14,5,5,"2,551"
17-Oct-14,6,397,"2,311"
17-Oct-14,7,447,"2,145"
17-Oct-14,8,578,"2,404"
17-Oct-14,9,442,"2,462"
17-Oct-14,10,805,"2,804"
17-Oct-14,11,770,"2,766"
17-Oct-14,12,838,"2,814"
17-Oct-14,13,764,"2,598"
17-Oct-14,14,623,"2,773"
17-Oct-14,15,721,"2,938"
17-Oct-14,16,877,"2,844"
17-Oct-14,17,877,"2,668"
17-Oct-14,18,877,"2,284"
17-Oct-14,19,877,"2,112"
17-Oct-14,20,877,"2,039"
17-Oct-14,21,838,"2,646"
17-Oct-14,22,80,"2,680"
17-Oct-14,23,5,"2,492"
17-Oct-14,24,5,"2,537"
18-Oct-14,1,5,"2,557"
18-Oct-14,2,5,"2,472"
18-Oct-14,3,5,"2,487"
18-Oct-14,4,5,"2,495"
18-Oct-14,5,5,"2,556"
18-Oct-14,6,45,"2,599"
18-Oct-14,7,80,"2,611"
18-Oct-14,8,164,"2,787"
18-Oct-14,9,169,"2,794"
18-Oct-14,10,80,"2,565"
18-Oct-14,11,328,"2,635"
18-Oct-14,12,328,"2,725"
18-Oct-14,13,328,"2,805"
18-Oct-14,14,328,"2,904"
18-Oct-14,15,255,"2,867"
18-Oct-14,16,328,"2,862"
18-Oct-14,17,328,"2,775"
18-Oct-14,18,220,"2,347"
18-Oct-14,19,343,"2,381"
18-Oct-14,20,334,"2,594"
18-Oct-14,21,328,"2,669"
18-Oct-14,22,200,"2,849"
18-Oct-14,23,230,"2,879"
18-Oct-14,24,138,"2,687"
19-Oct-14,1,14,"2,644"
19-Oct-14,2,142,"2,766"
19-Oct-14,3,72,"2,524"
19-Oct-14,4,242,"2,741"
19-Oct-14,5,221,"2,720"
19-Oct-14,6,113,"2,612"
19-Oct-14,7,80,"2,568"
19-Oct-14,8,80,"2,505"
19-Oct-14,9,80,"2,619"
19-Oct-14,10,220,"2,441"
19-Oct-14,11,328,"2,592"
19-Oct-14,12,333,"2,570"
19-Oct-14,13,245,"2,340"
19-Oct-14,14,80,"2,577"
19-Oct-14,15,80,"2,610"
19-Oct-14,16,80,"2,673"
19-Oct-14,17,80,"2,442"
19-Oct-14,18,363,"2,320"
19-Oct-14,19,414,"2,198"
19-Oct-14,20,308,"2,320"
19-Oct-14,21,261,"2,356"
19-Oct-14,22,228,"2,520"
19-Oct-14,23,46,"2,545"
19-Oct-14,24,5,"2,545"
20-Oct-14,1,5,"2,543"
20-Oct-14,2,5,"2,591"
20-Oct-14,3,5,"2,594"
20-Oct-14,4,5,"2,624"
20-Oct-14,5,5,"2,534"
20-Oct-14,6,80,"2,709"
20-Oct-14,7,252,"2,110"
20-Oct-14,8,776,"2,342"
20-Oct-14,9,753,"2,476"
20-Oct-14,10,725,"2,714"
20-Oct-14,11,856,"2,663"
20-Oct-14,12,697,"2,648"
20-Oct-14,13,756,"2,267"
20-Oct-14,14,748,"2,347"
20-Oct-14,15,748,"2,297"
20-Oct-14,16,748,"2,069"
20-Oct-14,17,748,"1,544"
20-Oct-14,18,"1,166","1,966"
20-Oct-14,19,"1,148","1,244"
20-Oct-14,20,"1,011","1,106"
20-Oct-14,21,872,"1,661"
20-Oct-14,22,792,"2,076"
20-Oct-14,23,286,"2,268"
20-Oct-14,24,184,"2,547"
21-Oct-14,1,0,"2,649"
21-Oct-14,2,0,"2,649"
21-Oct-14,3,0,"2,609"
21-Oct-14,4,0,"2,649"
21-Oct-14,5,0,"2,582"
21-Oct-14,6,75,"2,094"
21-Oct-14,7,319,"1,548"
21-Oct-14,8,741,"2,022"
21-Oct-14,9,760,"2,160"
21-Oct-14,10,916,"2,093"
21-Oct-14,11,916,"2,090"
21-Oct-14,12,"1,011","2,090"
21-Oct-14,13,724,"2,090"
21-Oct-14,14,723,"2,114"
21-Oct-14,15,729,"2,090"
21-Oct-14,16,"1,168","2,283"
21-Oct-14,17,"1,194","2,009"
21-Oct-14,18,"1,143","2,230"
21-Oct-14,19,"1,377","2,243"
21-Oct-14,20,984,"2,138"
21-Oct-14,21,781,"2,290"
21-Oct-14,22,708,"2,486"
21-Oct-14,23,0,"2,536"
21-Oct-14,24,0,"2,519"
22-Oct-14,1,0,"2,550"
22-Oct-14,2,0,"2,635"
22-Oct-14,3,0,"2,603"
22-Oct-14,4,0,"2,564"
22-Oct-14,5,0,"2,569"
22-Oct-14,6,75,"2,344"
22-Oct-14,7,401,"1,876"
22-Oct-14,8,816,"1,842"
22-Oct-14,9,884,"1,924"
22-Oct-14,10,"1,037","1,919"
22-Oct-14,11,842,"2,128"
22-Oct-14,12,653,"1,981"
22-Oct-14,13,702,"2,179"
22-Oct-14,14,582,"2,161"
22-Oct-14,15,726,"2,363"
22-Oct-14,16,740,"2,175"
22-Oct-14,17,830,"2,334"
22-Oct-14,18,"1,172","2,040"
22-Oct-14,19,"1,339","1,940"
22-Oct-14,20,"1,257","2,085"
22-Oct-14,21,710,"2,085"
22-Oct-14,22,433,"2,305"
22-Oct-14,23,98,"2,502"
22-Oct-14,24,0,"2,442"
23-Oct-14,1,0,"2,635"
23-Oct-14,2,26,"2,701"
23-Oct-14,3,0,"2,635"
23-Oct-14,4,0,"2,635"
23-Oct-14,5,45,"2,507"
23-Oct-14,6,122,"2,165"
23-Oct-14,7,706,"1,972"
23-Oct-14,8,"1,073","1,814"
23-Oct-14,9,"1,077","1,855"
23-Oct-14,10,"1,051","2,113"
23-Oct-14,11,751,"2,103"
23-Oct-14,12,756,"2,253"
23-Oct-14,13,819,"2,481"
23-Oct-14,14,869,"2,684"
23-Oct-14,15,901,"2,688"
23-Oct-14,16,874,"2,557"
23-Oct-14,17,901,"2,180"
23-Oct-14,18,901,"2,153"
23-Oct-14,19,"1,435","2,134"
23-Oct-14,20,"1,106","2,157"
23-Oct-14,21,"1,015","2,380"
23-Oct-14,22,566,"2,172"
23-Oct-14,23,50,"2,285"
23-Oct-14,24,21,"2,355"
24-Oct-14,1,0,"2,381"
24-Oct-14,2,7,"2,442"
24-Oct-14,3,43,"2,603"
24-Oct-14,4,4,"2,151"
24-Oct-14,5,0,"2,094"
24-Oct-14,6,75,"2,112"
24-Oct-14,7,804,"2,141"
24-Oct-14,8,804,"2,038"
24-Oct-14,9,766,"2,003"
24-Oct-14,10,693,"2,063"
24-Oct-14,11,322,"2,057"
24-Oct-14,12,444,"2,030"
24-Oct-14,13,187,"1,901"
24-Oct-14,14,187,"1,994"
24-Oct-14,15,127,"1,944"
24-Oct-14,16,127,"1,978"
24-Oct-14,17,387,"1,998"
24-Oct-14,18,919,"1,926"
24-Oct-14,19,892,"2,071"
24-Oct-14,20,892,"2,166"
24-Oct-14,21,818,"2,263"
24-Oct-14,22,816,"2,738"
24-Oct-14,23,0,"2,582"
24-Oct-14,24,0,"3,062"
25-Oct-14,1,0,"3,086"
25-Oct-14,2,0,"3,066"
25-Oct-14,3,0,"3,026"
25-Oct-14,4,0,"2,868"
25-Oct-14,5,0,"3,022"
25-Oct-14,6,75,"2,949"
25-Oct-14,7,75,"2,476"
25-Oct-14,8,75,"2,781"
25-Oct-14,9,75,"2,782"
25-Oct-14,10,75,"2,819"
25-Oct-14,11,75,"2,900"
25-Oct-14,12,75,"3,012"
25-Oct-14,13,150,"3,300"
25-Oct-14,14,75,"3,209"
25-Oct-14,15,75,"2,882"
25-Oct-14,16,75,"2,865"
25-Oct-14,17,75,"2,859"
25-Oct-14,18,75,"2,790"
25-Oct-14,19,323,"2,631"
25-Oct-14,20,75,"2,884"
25-Oct-14,21,75,"2,841"
25-Oct-14,22,75,"2,834"
25-Oct-14,23,0,"2,834"
25-Oct-14,24,0,"2,886"
26-Oct-14,1,0,"2,749"
26-Oct-14,2,0,"2,965"
26-Oct-14,3,0,"2,916"
26-Oct-14,4,0,"2,878"
26-Oct-14,5,0,"2,955"
26-Oct-14,6,0,"2,993"
26-Oct-14,7,75,"3,011"
26-Oct-14,8,75,"3,162"
26-Oct-14,9,75,"3,197"
26-Oct-14,10,75,"3,157"
26-Oct-14,11,75,"3,167"
26-Oct-14,12,75,"3,199"
26-Oct-14,13,75,"3,037"
26-Oct-14,14,75,"3,017"
26-Oct-14,15,75,"2,940"
26-Oct-14,16,234,"2,620"
26-Oct-14,17,234,"2,381"
26-Oct-14,18,234,"2,487"
26-Oct-14,19,323,"2,092"
26-Oct-14,20,323,"2,150"
26-Oct-14,21,323,"2,092"
26-Oct-14,22,234,"2,637"
26-Oct-14,23,12,"2,828"
26-Oct-14,24,0,"2,930"
27-Oct-14,1,0,"2,680"
27-Oct-14,2,16,"2,899"
27-Oct-14,3,16,"2,900"
27-Oct-14,4,16,"2,946"
27-Oct-14,5,0,"2,772"
27-Oct-14,6,0,"2,282"
27-Oct-14,7,335,"1,737"
27-Oct-14,8,497,"2,348"
27-Oct-14,9,497,"2,126"
27-Oct-14,10,75,"1,977"
27-Oct-14,11,450,"2,430"
27-Oct-14,12,846,"2,917"
27-Oct-14,13,702,"2,821"
27-Oct-14,14,865,"3,188"
27-Oct-14,15,865,"2,989"
27-Oct-14,16,865,"2,672"
27-Oct-14,17,867,"2,766"
27-Oct-14,18,867,"2,589"
27-Oct-14,19,652,"2,211"
27-Oct-14,20,652,"2,170"
27-Oct-14,21,664,"2,596"
27-Oct-14,22,479,"3,081"
27-Oct-14,23,3,"3,198"
27-Oct-14,24,0,"3,156"
28-Oct-14,1,0,"2,998"
28-Oct-14,2,0,"2,948"
28-Oct-14,3,0,"2,753"
28-Oct-14,4,0,"2,644"
28-Oct-14,5,0,"2,639"
28-Oct-14,6,75,"2,935"
28-Oct-14,7,463,"2,588"
28-Oct-14,8,631,"2,904"
28-Oct-14,9,631,"3,012"
28-Oct-14,10,631,"3,368"
28-Oct-14,11,631,"3,345"
28-Oct-14,12,702,"3,214"
28-Oct-14,13,691,"3,016"
28-Oct-14,14,668,"3,380"
28-Oct-14,15,662,"3,680"
28-Oct-14,16,659,"2,972"
28-Oct-14,17,678,"2,275"
28-Oct-14,18,805,"2,138"
28-Oct-14,19,455,"1,909"
28-Oct-14,20,587,"2,139"
28-Oct-14,21,631,"2,639"
28-Oct-14,22,631,"2,997"
28-Oct-14,23,0,"2,875"
28-Oct-14,24,0,"3,142"
29-Oct-14,1,0,"2,941"
29-Oct-14,2,0,"3,065"
29-Oct-14,3,0,"3,006"
29-Oct-14,4,0,"3,079"
29-Oct-14,5,0,"3,098"
29-Oct-14,6,87,"2,904"
29-Oct-14,7,175,"2,372"
29-Oct-14,8,586,"2,356"
29-Oct-14,9,643,"2,310"
29-Oct-14,10,681,"2,776"
29-Oct-14,11,682,"2,760"
29-Oct-14,12,681,"2,690"
29-Oct-14,13,693,"2,926"
29-Oct-14,14,699,"2,871"
29-Oct-14,15,768,"2,531"
29-Oct-14,16,793,"2,332"
29-Oct-14,17,957,"2,160"
29-Oct-14,18,"1,386","2,166"
29-Oct-14,19,"1,448","1,960"
29-Oct-14,20,901,"2,069"
29-Oct-14,21,918,"2,334"
29-Oct-14,22,665,"2,265"
29-Oct-14,23,203,"2,503"
29-Oct-14,24,155,"2,511"
30-Oct-14,1,26,"2,630"
30-Oct-14,2,0,"2,709"
30-Oct-14,3,0,"2,793"
30-Oct-14,4,0,"2,973"
30-Oct-14,5,0,"2,738"
30-Oct-14,6,450,"2,388"
30-Oct-14,7,599,"1,837"
30-Oct-14,8,797,"1,990"
30-Oct-14,9,"1,017","2,135"
30-Oct-14,10,"1,052","2,143"
30-Oct-14,11,"1,144","2,319"
30-Oct-14,12,"1,229","2,266"
30-Oct-14,13,"1,305","2,217"
30-Oct-14,14,"1,348","2,310"
30-Oct-14,15,"1,364","2,163"
30-Oct-14,16,"1,349","1,874"
30-Oct-14,17,"1,362","2,161"
30-Oct-14,18,"1,398","1,883"
30-Oct-14,19,"1,319","1,689"
30-Oct-14,20,"1,194","1,715"
30-Oct-14,21,869,"1,689"
30-Oct-14,22,843,"2,172"
30-Oct-14,23,238,"2,303"
30-Oct-14,24,85,"2,841"
31-Oct-14,1,157,"2,950"
31-Oct-14,2,33,"3,043"
31-Oct-14,3,99,"3,097"
31-Oct-14,4,0,"3,135"
31-Oct-14,5,75,"3,075"
31-Oct-14,6,75,"2,628"
31-Oct-14,7,312,"2,065"
31-Oct-14,8,844,"2,095"
31-Oct-14,9,844,"2,078"
31-Oct-14,10,"1,144","2,525"
31-Oct-14,11,"1,144","1,908"
31-Oct-14,12,"1,244","2,148"
31-Oct-14,13,"1,244","1,897"
31-Oct-14,14,"1,311","2,087"
31-Oct-14,15,"1,294","2,063"
31-Oct-14,16,"1,294","2,347"
31-Oct-14,17,"1,294","2,555"
31-Oct-14,18,"1,551","2,516"
31-Oct-14,19,"1,394","2,391"
31-Oct-14,20,"1,400","2,489"
31-Oct-14,21,"1,294","3,075"
31-Oct-14,22,502,"3,016"
31-Oct-14,23,0,"3,220"
31-Oct-14,24,137,"3,681"
01-Nov-14,1,100,"3,624"
01-Nov-14,2,100,"3,714"
01-Nov-14,3,100,"3,661"
01-Nov-14,4,50,"3,520"
01-Nov-14,5,0,"3,422"
01-Nov-14,6,75,"3,248"
01-Nov-14,7,23,"2,105"
01-Nov-14,8,75,"2,495"
01-Nov-14,9,175,"2,987"
01-Nov-14,10,175,"3,097"
01-Nov-14,11,95,"3,049"
01-Nov-14,12,275,"3,156"
01-Nov-14,13,338,"3,489"
01-Nov-14,14,333,"3,583"
01-Nov-14,15,225,"3,718"
01-Nov-14,16,225,"3,605"
01-Nov-14,17,175,"3,206"
01-Nov-14,18,672,"2,918"
01-Nov-14,19,475,"2,785"
01-Nov-14,20,445,"2,985"
01-Nov-14,21,125,"3,237"
01-Nov-14,22,125,"3,254"
01-Nov-14,23,137,"3,534"
01-Nov-14,24,59,"2,996"
02-Nov-14,1,0,"2,315"
02-Nov-14,2,0,"2,938"
02-Nov-14,3,0,"2,983"
02-Nov-14,4,0,"3,444"
02-Nov-14,5,100,"3,570"
02-Nov-14,6,0,"3,286"
02-Nov-14,7,100,"3,286"
02-Nov-14,8,100,"2,868"
02-Nov-14,9,100,"2,760"
02-Nov-14,10,190,"2,728"
02-Nov-14,11,150,"2,857"
02-Nov-14,12,150,"2,827"
02-Nov-14,13,150,"2,823"
02-Nov-14,14,50,"2,611"
02-Nov-14,15,25,"2,765"
02-Nov-14,16,38,"2,726"
02-Nov-14,17,25,"2,206"
02-Nov-14,18,178,"1,829"
02-Nov-14,19,582,"2,025"
02-Nov-14,20,558,"2,402"
02-Nov-14,21,408,"2,711"
02-Nov-14,22,149,"2,917"
02-Nov-14,23,137,"2,891"
02-Nov-14,24,50,"3,098"
03-Nov-14,1,0,"3,019"
03-Nov-14,2,0,"2,983"
03-Nov-14,3,0,"2,970"
03-Nov-14,4,0,"2,955"
03-Nov-14,5,0,"2,945"
03-Nov-14,6,0,"2,833"
03-Nov-14,7,104,"2,422"
03-Nov-14,8,565,"2,076"
03-Nov-14,9,542,"2,472"
03-Nov-14,10,417,"2,609"
03-Nov-14,11,528,"2,457"
03-Nov-14,12,472,"2,412"
03-Nov-14,13,150,"2,212"
03-Nov-14,14,212,"2,237"
03-Nov-14,15,488,"2,270"
03-Nov-14,16,381,"2,292"
03-Nov-14,17,635,"2,280"
03-Nov-14,18,516,"1,713"
03-Nov-14,19,944,"2,030"
03-Nov-14,20,664,"1,929"
03-Nov-14,21,660,"2,171"
03-Nov-14,22,656,"2,354"
03-Nov-14,23,312,"2,631"
03-Nov-14,24,0,"2,841"
04-Nov-14,1,0,"2,931"
04-Nov-14,2,0,"2,699"
04-Nov-14,3,0,"2,825"
04-Nov-14,4,0,"2,822"
04-Nov-14,5,0,"2,855"
04-Nov-14,6,0,"2,676"
04-Nov-14,7,69,"2,823"
04-Nov-14,8,378,"2,345"
04-Nov-14,9,438,"2,534"
04-Nov-14,10,58,"2,617"
04-Nov-14,11,249,"2,787"
04-Nov-14,12,216,"2,762"
04-Nov-14,13,214,"2,866"
04-Nov-14,14,0,"2,711"
04-Nov-14,15,124,"2,644"
04-Nov-14,16,104,"2,414"
04-Nov-14,17,265,"2,221"
04-Nov-14,18,486,"2,210"
04-Nov-14,19,100,"2,237"
04-Nov-14,20,50,"2,221"
04-Nov-14,21,0,"2,338"
04-Nov-14,22,0,"2,304"
04-Nov-14,23,0,"2,618"
04-Nov-14,24,64,"3,028"
05-Nov-14,1,167,"2,986"
05-Nov-14,2,162,"2,761"
05-Nov-14,3,145,"2,962"
05-Nov-14,4,0,"2,750"
05-Nov-14,5,104,"2,898"
05-Nov-14,6,0,"2,858"
05-Nov-14,7,0,"1,811"
05-Nov-14,8,312,"2,554"
05-Nov-14,9,400,"2,691"
05-Nov-14,10,490,"2,551"
05-Nov-14,11,386,"2,497"
05-Nov-14,12,386,"2,483"
05-Nov-14,13,416,"2,520"
05-Nov-14,14,44,"2,326"
05-Nov-14,15,386,"2,436"
05-Nov-14,16,386,"2,176"
05-Nov-14,17,386,"1,856"
05-Nov-14,18,927,"1,704"
05-Nov-14,19,717,"1,498"
05-Nov-14,20,677,"1,867"
05-Nov-14,21,523,"1,897"
05-Nov-14,22,534,"2,172"
05-Nov-14,23,506,"2,160"
05-Nov-14,24,160,"2,361"
06-Nov-14,1,32,"2,897"
06-Nov-14,2,61,"2,934"
06-Nov-14,3,80,"2,787"
06-Nov-14,4,68,"3,042"
06-Nov-14,5,26,"3,110"
06-Nov-14,6,70,"2,875"
06-Nov-14,7,0,"2,513"
06-Nov-14,8,489,"2,154"
06-Nov-14,9,467,"2,381"
06-Nov-14,10,610,"2,599"
06-Nov-14,11,610,"2,282"
06-Nov-14,12,506,"2,269"
06-Nov-14,13,506,"2,196"
06-Nov-14,14,506,"2,185"
06-Nov-14,15,506,"2,196"
06-Nov-14,16,506,"2,188"
06-Nov-14,17,956,"1,938"
06-Nov-14,18,"1,452","1,811"
06-Nov-14,19,"1,170","2,160"
06-Nov-14,20,960,"2,276"
06-Nov-14,21,520,"2,261"
06-Nov-14,22,521,"2,150"
06-Nov-14,23,267,"2,570"
06-Nov-14,24,0,"2,878"
07-Nov-14,1,0,"3,017"
07-Nov-14,2,0,"3,006"
07-Nov-14,3,0,"3,133"
07-Nov-14,4,104,"3,116"
07-Nov-14,5,104,"3,264"
07-Nov-14,6,141,"3,157"
07-Nov-14,7,124,"2,960"
07-Nov-14,8,473,"2,446"
07-Nov-14,9,528,"2,243"
07-Nov-14,10,548,"2,379"
07-Nov-14,11,401,"2,406"
07-Nov-14,12,506,"2,436"
07-Nov-14,13,506,"2,363"
07-Nov-14,14,506,"2,299"
07-Nov-14,15,506,"2,304"
07-Nov-14,16,506,"2,238"
07-Nov-14,17,810,"2,197"
07-Nov-14,18,"1,123","2,399"
07-Nov-14,19,906,"2,203"
07-Nov-14,20,506,"2,144"
07-Nov-14,21,506,"1,999"
07-Nov-14,22,906,"2,310"
07-Nov-14,23,506,"2,204"
07-Nov-14,24,300,"2,483"
08-Nov-14,1,0,"2,698"
08-Nov-14,2,0,"2,858"
08-Nov-14,3,0,"3,097"
08-Nov-14,4,0,"3,076"
08-Nov-14,5,0,"3,063"
08-Nov-14,6,0,"3,081"
08-Nov-14,7,0,"2,895"
08-Nov-14,8,0,"2,352"
08-Nov-14,9,0,"2,644"
08-Nov-14,10,0,"2,648"
08-Nov-14,11,0,"3,020"
08-Nov-14,12,0,"2,684"
08-Nov-14,13,0,"2,839"
08-Nov-14,14,0,"2,693"
08-Nov-14,15,0,"2,671"
08-Nov-14,16,0,"2,701"
08-Nov-14,17,0,"2,680"
08-Nov-14,18,447,"2,426"
08-Nov-14,19,313,"2,704"
08-Nov-14,20,0,"2,657"
08-Nov-14,21,0,"2,587"
08-Nov-14,22,0,"2,733"
08-Nov-14,23,0,"2,925"
08-Nov-14,24,0,"3,189"
09-Nov-14,1,0,"3,343"
09-Nov-14,2,0,"3,402"
09-Nov-14,3,0,"3,350"
09-Nov-14,4,0,"3,447"
09-Nov-14,5,0,"3,547"
09-Nov-14,6,0,"3,568"
09-Nov-14,7,0,"3,351"
09-Nov-14,8,0,"2,812"
09-Nov-14,9,0,"2,681"
09-Nov-14,10,0,"2,811"
09-Nov-14,11,0,"3,019"
09-Nov-14,12,0,"2,912"
09-Nov-14,13,0,"3,048"
09-Nov-14,14,0,"3,120"
09-Nov-14,15,0,"3,146"
09-Nov-14,16,0,"3,131"
09-Nov-14,17,104,"2,723"
09-Nov-14,18,552,"2,887"
09-Nov-14,19,160,"2,744"
09-Nov-14,20,150,"2,700"
09-Nov-14,21,0,"2,792"
09-Nov-14,22,104,"3,135"
09-Nov-14,23,104,"3,167"
09-Nov-14,24,104,"3,393"
10-Nov-14,1,22,"3,412"
10-Nov-14,2,0,"3,275"
10-Nov-14,3,0,"3,258"
10-Nov-14,4,0,"3,334"
10-Nov-14,5,0,"3,117"
10-Nov-14,6,0,"2,767"
10-Nov-14,7,0,"2,370"
10-Nov-14,8,338,"2,076"
10-Nov-14,9,545,"2,086"
10-Nov-14,10,580,"1,986"
10-Nov-14,11,580,"2,051"
10-Nov-14,12,580,"1,987"
10-Nov-14,13,580,"2,003"
10-Nov-14,14,580,"2,086"
10-Nov-14,15,580,"2,392"
10-Nov-14,16,401,"2,576"
10-Nov-14,17,416,"1,891"
10-Nov-14,18,767,"1,863"
10-Nov-14,19,734,"2,231"
10-Nov-14,20,808,"2,689"
10-Nov-14,21,693,"2,883"
10-Nov-14,22,680,"2,927"
10-Nov-14,23,105,"3,147"
10-Nov-14,24,71,"3,603"
11-Nov-14,1,80,"3,672"
11-Nov-14,2,112,"3,736"
11-Nov-14,3,55,"3,776"
11-Nov-14,4,56,"3,841"
11-Nov-14,5,0,"3,609"
11-Nov-14,6,0,"3,499"
11-Nov-14,7,0,"3,335"
11-Nov-14,8,476,"3,043"
11-Nov-14,9,100,"2,958"
11-Nov-14,10,0,"3,035"
11-Nov-14,11,0,"3,063"
11-Nov-14,12,0,"3,228"
11-Nov-14,13,0,"3,413"
11-Nov-14,14,0,"3,574"
11-Nov-14,15,0,"3,725"
11-Nov-14,16,496,"3,744"
11-Nov-14,17,577,"2,880"
11-Nov-14,18,759,"2,675"
11-Nov-14,19,852,"2,632"
11-Nov-14,20,752,"2,794"
11-Nov-14,21,752,"2,783"
11-Nov-14,22,676,"2,793"
11-Nov-14,23,262,"2,967"
11-Nov-14,24,0,"3,203"
12-Nov-14,1,0,"3,747"
12-Nov-14,2,0,"3,722"
12-Nov-14,3,0,"3,634"
12-Nov-14,4,0,"3,393"
12-Nov-14,5,0,"3,156"
12-Nov-14,6,0,"3,489"
12-Nov-14,7,0,"2,808"
12-Nov-14,8,635,"2,642"
12-Nov-14,9,630,"2,639"
12-Nov-14,10,587,"2,937"
12-Nov-14,11,623,"2,957"
12-Nov-14,12,587,"2,662"
12-Nov-14,13,460,"3,011"
12-Nov-14,14,603,"3,033"
12-Nov-14,15,506,"2,952"
12-Nov-14,16,690,"2,907"
12-Nov-14,17,"1,032","2,739"
12-Nov-14,18,"1,496","2,709"
12-Nov-14,19,"1,425","2,305"
12-Nov-14,20,830,"2,020"
12-Nov-14,21,857,"2,112"
12-Nov-14,22,857,"2,156"
12-Nov-14,23,689,"2,194"
12-Nov-14,24,100,"2,613"
13-Nov-14,1,0,"2,733"
13-Nov-14,2,0,"2,992"
13-Nov-14,3,0,"3,219"
13-Nov-14,4,0,"3,011"
13-Nov-14,5,0,"3,038"
13-Nov-14,6,0,"2,729"
13-Nov-14,7,178,"2,622"
13-Nov-14,8,604,"2,355"
13-Nov-14,9,794,"2,116"
